FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS8 Corrected,FOS8_ROS10 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
0,0,0,0,0,0,2754,3,0,0,0,0,1789,0,2,3,0,0,0,0,0,0,0,0,2393,1,0,0,4,13,0,4544,0,0,0,130,1043,1047,448,0,0,0,1,0,211,0,0,0,4,423,6,0,305,0,2,0,360,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,652,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,663,0,0,1,0,6,0,1066,0,0,0,28,1,27,3,0,0,0,0,0,19,2,0,0,0,23,0,1,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2952,0,0,0,0,0,1984,0,2,3,0,0,4,0,0,0,0,0,2953,0,0,1,7,21,0,4885,13,0,0,227,2063,2224,425,26,1,1,0,0,716,0,0,0,1,1006,44,0,68,0,1,0,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,707,0,0,0,0,0,359,1,0,1,0,0,0,0,0,0,0,0,621,0,1,0,1,5,1,1130,0,0,0,27,0,113,8,0,0,0,1,0,12,0,0,0,0,40,1,0,1,0,0,0,33,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,379,0,0,0,0,0,225,1,0,1,0,0,1,0,0,0,0,0,317,0,0,0,0,1,0,263,0,0,0,24,29,145,77,12,0,0,0,0,8,0,0,0,0,135,5,4,19,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,332,0,0,0,0,0,166,0,0,0,0,0,2,0,0,0,0,0,192,0,0,0,0,2,0,216,2,0,0,12,15,46,1,0,0,0,1,0,70,0,0,0,0,101,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2916,2,0,0,0,0,2099,0,2,2,0,0,1,0,0,0,0,0,2360,0,3,1,1,3,0,2104,18,0,0,258,2165,2540,1040,17,1,0,0,0,364,0,0,0,0,615,16,0,341,0,0,1,132,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3717,2,0,0,0,0,2675,1,1,1,0,0,9,0,0,0,0,0,3443,0,2,1,2,21,0,2989,7,0,12,300,2326,2884,1068,0,1,0,1,0,560,0,0,0,2,720,27,0,1366,0,3,0,542,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,285,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,280,4,1,0,25,7,57,2,9,0,0,0,0,56,0,0,0,0,90,9,0,18,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3184,0,0,0,0,0,2565,2,1,0,0,0,0,0,0,0,0,0,2974,0,0,0,1,7,0,2661,43,6,0,307,2277,2618,743,40,1,1,8,0,959,0,0,0,2,1566,108,2,274,0,0,0,240,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3514,1,0,0,0,0,2295,0,1,1,0,0,1,0,0,0,0,0,3178,3,0,0,2,15,0,2991,28,0,0,273,2071,2314,695,44,3,3,1,0,647,1,0,0,6,1272,55,11,81,0,3,0,184,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3944,0,0,0,0,0,2860,1,2,2,0,0,0,0,0,0,0,0,3448,1,0,4,2,11,0,3938,25,0,1,260,2026,1808,738,8,0,1,0,0,428,0,0,0,2,618,21,0,276,0,1,0,168,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,144,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,132,0,0,0,0,1,0,129,2,0,0,15,2,13,0,1,0,0,0,0,5,0,0,0,0,31,1,0,10,0,0,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3677,0,0,0,0,0,2757,1,2,1,0,0,5,0,0,0,0,0,3144,0,3,0,5,16,2,3416,0,0,0,178,2464,2724,766,26,0,2,0,0,459,0,0,0,1,470,3,0,1646,1,1,0,728,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,349,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,1,1,0,244,1,0,0,26,22,165,40,0,0,0,3,0,97,0,0,0,0,50,13,0,41,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,580,2,0,0,0,0,536,0,0,0,0,0,3,0,0,0,0,0,442,0,2,1,0,1,0,368,5,2,0,40,7,197,15,7,0,0,0,0,122,0,0,0,0,202,7,1,10,0,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,520,3,0,0,0,1,1613,1,1,1,0,0,0,0,0,0,0,1,522,0,0,0,0,0,1,32,5,0,0,199,1651,2418,1013,0,2,0,0,0,310,0,1,0,1,464,19,0,1097,0,1,0,484,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,129,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,128,1,0,0,12,15,45,12,2,0,0,0,0,38,0,0,0,0,70,0,0,38,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2536,0,0,0,0,0,1849,0,1,1,0,0,3,0,0,0,0,0,1852,0,1,0,1,6,0,1438,12,0,0,164,2509,1569,957,0,0,0,0,0,242,0,0,0,0,442,1,0,589,1,1,1,137,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,418,0,0,0,0,0,230,0,0,1,0,0,0,0,0,0,0,1,482,2,0,0,1,4,0,379,0,0,0,33,25,72,2,1,0,0,0,0,97,0,0,0,1,88,7,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2827,1,0,0,0,0,2007,0,0,3,0,0,4,0,0,0,0,0,2316,0,0,0,1,5,0,2129,7,0,0,171,1554,2282,474,0,1,2,0,0,318,0,0,0,5,531,14,1,657,0,2,0,366,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3208,0,0,0,0,0,2578,1,0,3,0,0,3,0,0,0,0,1,3356,0,0,0,1,4,0,2680,29,2,1,311,2265,2784,820,19,0,0,1,0,723,0,0,0,1,1051,34,0,121,0,0,0,183,16,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,71,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,74,0,0,0,6,1,67,4,0,0,0,2,0,31,0,0,0,0,18,2,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2953,0,0,0,0,0,2167,0,0,2,0,0,0,0,0,0,0,1,2732,0,0,3,6,8,0,2885,33,1,0,270,1365,1519,485,11,1,0,5,0,597,0,0,0,4,1179,80,0,190,0,0,2,159,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2649,0,0,0,0,0,2265,5,0,3,0,0,1,0,0,0,0,0,2631,0,1,0,0,6,0,2129,26,4,0,242,1722,1842,604,31,1,0,1,0,570,0,0,0,4,1129,25,0,146,0,0,0,143,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,573,0,0,0,0,1,398,0,0,0,0,0,1,0,0,0,0,0,356,2,0,0,0,1,0,504,7,0,0,35,25,63,7,0,0,0,2,3,196,0,0,0,0,151,20,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,710,1,0,0,0,0,524,0,0,0,0,0,1,0,0,0,0,0,497,0,0,0,0,0,0,432,2,0,0,60,27,154,10,10,0,0,1,0,114,1,0,0,0,253,4,2,53,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,314,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,208,0,0,0,13,0,54,12,0,0,0,0,0,60,0,0,0,0,103,5,1,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,424,0,0,0,0,0,219,0,0,1,0,0,0,0,0,0,0,0,264,0,0,0,0,1,0,328,9,3,0,18,6,119,16,7,0,0,0,0,69,0,0,0,0,165,0,1,44,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,658,1,0,0,0,0,523,0,0,1,0,0,0,0,0,0,0,0,488,1,0,0,1,1,0,693,0,0,0,56,444,623,121,0,0,0,0,0,129,0,0,0,0,165,1,0,55,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,202,0,0,0,0,0,237,2,0,0,0,0,1,0,0,0,0,0,158,0,0,0,0,2,0,187,31,11,0,75,9,186,15,38,0,1,1,1,316,0,0,0,0,406,49,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2697,0,0,0,0,0,1957,0,1,2,0,0,1,0,0,0,0,0,2462,1,0,1,1,7,0,2005,29,7,0,272,1979,2218,657,83,0,0,4,0,518,0,0,0,1,1121,89,6,136,0,0,0,79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7130,3,0,0,0,0,4941,2,8,7,0,0,3,0,0,0,0,0,7217,0,0,2,6,39,0,10349,256,34,0,588,3949,6700,2399,264,3,5,28,0,5018,0,0,0,13,7803,824,37,662,0,3,0,282,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3644,1,0,0,0,0,2786,1,2,2,0,0,5,0,0,0,0,0,3015,0,1,0,0,7,0,2568,0,0,0,277,2672,3023,830,20,0,0,1,0,355,0,0,0,3,681,22,0,699,0,0,0,219,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,46,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,20,0,0,0,6,8,67,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,316,0,0,0,0,0,235,0,0,1,0,0,1,0,0,0,0,0,152,0,0,0,0,0,0,125,7,0,0,27,18,146,8,9,0,0,2,0,181,0,0,0,0,124,5,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3316,2,0,0,0,0,2876,8,3,1,0,0,3,0,0,0,0,0,3126,0,6,1,2,6,0,3008,16,0,0,242,2221,2533,581,30,2,1,0,3,408,0,0,0,3,761,17,0,1353,0,2,0,808,93,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2715,0,0,0,0,0,2104,3,2,2,0,1,1,0,0,0,0,0,2590,0,0,1,6,8,0,2241,13,0,0,214,1666,1683,425,7,1,0,0,0,247,0,0,0,2,579,11,0,145,0,0,0,141,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3137,1,0,0,0,0,2220,8,3,0,0,0,3,0,0,0,0,0,3022,0,0,1,0,12,0,2542,30,7,0,302,2252,2314,792,15,0,0,0,0,738,0,0,0,2,944,33,1,151,0,2,0,162,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1979,0,0,0,0,0,1384,0,0,1,0,0,0,0,0,0,0,0,1696,3,0,0,3,2,0,1573,2,0,0,157,1168,1534,435,2,1,0,0,0,101,0,1,0,0,374,15,0,384,0,3,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,284,0,0,0,1,0,197,0,1,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,212,0,0,0,12,6,62,5,0,0,0,0,0,7,0,0,0,1,104,3,0,24,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3131,1,0,0,0,0,2451,1,1,1,0,0,2,0,0,0,0,2,2648,0,7,1,2,7,0,2130,8,1,0,223,2383,2268,762,12,0,0,2,0,523,0,0,0,4,864,28,0,1444,0,3,0,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,969,0,0,0,0,0,484,0,1,0,0,0,0,0,0,0,0,0,656,0,0,0,1,2,0,490,13,0,0,76,14,190,35,27,0,0,2,0,238,0,0,0,0,272,15,0,8,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,272,0,0,0,0,1,184,0,0,0,0,1,0,0,0,0,0,0,295,0,1,0,0,0,0,290,1,0,0,27,8,229,8,0,0,0,0,0,90,0,0,0,1,97,0,0,22,1,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3113,1,0,0,0,0,2445,1,2,1,0,0,0,0,0,0,0,0,2601,1,0,0,2,11,1,2608,9,0,0,241,2105,1991,500,0,2,0,2,0,437,0,0,0,6,399,20,0,340,0,0,1,387,33,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,213,0,0,0,0,0,211,1,1,0,0,0,0,0,0,0,0,0,150,0,0,0,1,1,0,185,5,1,0,30,9,98,1,16,0,0,0,0,49,0,0,0,2,44,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,324,0,0,0,0,0,225,0,0,0,0,0,1,0,0,0,0,0,274,0,0,0,0,2,0,431,4,0,0,24,3,59,13,3,0,0,2,0,58,1,0,0,0,109,6,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,324,0,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,1,2,0,457,3,2,0,29,6,140,6,4,0,0,0,0,93,0,0,0,0,141,2,0,7,0,0,0,15,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,791,1,0,0,0,0,323,1,0,0,0,0,0,0,0,1,0,0,464,0,0,0,1,4,0,574,12,0,0,217,2477,2183,526,16,1,0,0,0,404,0,0,0,0,443,20,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3514,1,0,0,0,0,2365,2,3,3,0,0,0,0,0,0,0,0,2734,0,0,0,4,15,0,5147,6,4,0,260,1714,2057,494,64,2,1,1,0,413,0,0,0,7,1063,75,1,70,0,0,0,167,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2662,0,0,0,0,0,1569,1,0,0,0,0,0,0,0,0,0,0,2086,0,0,1,4,8,0,2995,12,0,0,173,1323,1389,340,39,1,0,0,0,488,0,0,0,0,751,32,3,12,0,0,0,115,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,586,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,2,483,0,1,0,1,2,1,566,0,0,0,21,0,35,0,0,0,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,244,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,1,161,0,1,0,0,2,0,273,0,0,0,23,16,29,6,6,0,0,0,0,32,0,0,0,0,102,0,0,102,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1095,0,0,0,0,0,480,2,0,1,0,0,1,0,0,0,0,0,766,0,0,0,1,4,0,1522,1,0,0,42,6,62,16,0,0,0,0,0,39,0,0,0,0,52,1,0,52,0,1,0,29,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2793,2,0,0,0,0,2005,3,0,1,0,0,0,0,0,0,0,0,2314,0,0,0,1,15,0,3214,0,0,0,162,1320,1911,479,8,0,0,1,0,275,0,0,0,1,510,33,0,926,0,1,0,448,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,631,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,531,1,0,0,35,0,1,0,0,0,0,1,0,8,1,0,0,0,59,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2836,3,0,0,0,0,1673,2,1,3,0,0,3,0,0,0,0,0,2661,0,0,1,2,12,0,3112,10,0,0,201,1588,1870,310,17,1,0,4,1,440,0,0,0,2,824,26,1,139,0,0,0,105,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
